Title,Price,Description,Image URL,Link,Type,Brand
Scarlett Yordanian Sea Salt Shampoo + Conditioner Haircare Perawatan Rambut Kering dan Ketombe - Sea Salt Combo ( Shampoo + Conditioner),Rp113.500,"Manfaat Yordanian Sea Salt Shampoo :
- Membantu mengurangi kadar minyak berlebih di kulit kepala.
- Membantu mengurangi kulit kepala atau ketombe.
- Membantu menstimulasi pertumbuhan rambut.
- Membantu memperkuat folikel rambut.
- Membantu membuat rambut jadi lebih bervolume.

Dapatkan perawatan rambut yang lebih maksimal dengan menggunakan secara bersamaan Yordanian Sea Salt Shampoo & Conditioner setiap mencuci rambut.
------


Manfaat Yordanian Sea Salt Conditioner :
- Membantu melembutkan rambut.
- Membantu menstimulasi pertumbuhan rambut.
- Membantu memperkuat folikel rambut.
- Membantu membuat rambut jadi lebih bervolume dan mudah di atur.

Dapatkan perawatan rambut yang lebih maksimal dengan menggunakan secara bersamaan Yordanian Sea Salt Shampoo & Conditioner setiap mencuci rambut.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/4f1ba8f2db2c497284eb8a777399b5c8~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtkx7Bu/,"['Home', 'Perawatan Tubuh', 'Perawatan Rambut', 'Shampoo']",scarlett
Scarlett Whitening Brightly Ever After Serum Mencerahkan Wajah,Rp75.000,"Scarlett Whitening Brightly Ever After Serum 15ml

Mau ngumpulin kamu-kamu yang pengen kulit tampak cerah signifikan dalam 2 minggu aja!

Ini dia nih, SCARLETT Brightly Ever After Serum, siap jadi andalanmu dalam journey meraih kulit cerah idaman.
• 1% Phyto Whitening yang lebih efektif mencerahkan dibandingkan whitening agent lainnya
• 3X Antioksidan: Vitamin C Ascorbyl Glucoside dari Jepang yang terbukti kualitasnya, Glutathione, dan Tamarindus Indica Seed Gum

Cara pakai:
• Teteskan serum secara merata pada wajah
• Pijat area wajah secara perlahan
• Diamkan beberapa saat agar meresap ke kulit

Gunakan 2x sehari dengan rangkaian SCARLETT Brightly Series untuk raih kulit cerah signifikan dan lembap.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/001610f5d4784c55b2ee0229939f2a6f~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtkk1Pr/,"['Home', 'Kecantikan', 'Perawatan Wajah', 'Serum Wajah']",scarlett
Scarlett Whitening Extrait De Parfum Jolly 30ml,Rp60.900,"Scarlett Whitening Extrait De Parfum Jolly 30ml

Scarlett Whitening Extrait De Parfum a Perfection untuk berikan kesegaran dan keharuman mewah dalam setiap semprotan dilengkapi dengan Well-Being Technology juga kemasan yang Ready To Go cocok untuk temani harimu, mudah dibawa kemana pun dan kapan pun tanpa takut pecah! dengan wangi yang mewah.

Floriental - Fruity - Gourmand - Woody

Top Notes :
Prune, Pear, Mandarin, Pink Pepper, Neroli, Coffee
Middle Notes :
Orange, Blossom, Jasmine, Rose, Freesia, Heliotrope, Caramel
Base Notes :
Vanilla, Sandalwood, Patchouli, Cedar, Wood, Amber, Musk

Cara Pakai :
Semprotkan perfume ke titik nadi tubuh agar wangi yang dikeluarkan lebih maksimal 
Beri jarak semprot perfume 10-15 cm agar perfume menyebar dengan luas
Hindari menggosok perfume saat digunakan",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/6733345fb370405984884466225a633c~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtkq8Bg/,"['Home', 'Perawatan Tubuh', 'Parfum, Cologne, & Fragrance', 'Parfum & Cologne Unisex']",scarlett
Scarlett Whitening Brightly Essence Toner Mencerahkan Wajah Extract Glutathione - putihj,Rp57.000,"Scarlett Whitening Essence Toner Brightly mengandung VITAMIN C, GLUTATHIONE, WITCH HAZEL EXTRACT, JEJU PROPOLIS EXTRACT, ALLANTOIN, NIACINAMIDE, GRAPE WATER, yang bermanfaat:
1) Vitamin C meningkatkan produksi kolagen
2) Glutathione mencerahkan kulit
3) Witch Hazel Extract membantu meredakan peradangan dan mengencangkan pori-pori
4) Jeju Propolis Extract meregenerasi kulit untuk membantu membuat tekstur kulit lebih halus dan kenyal
5) Allantoin melembabkan, menenangkan, dan sifat anti-iritasi
6) Niacinamide membantu meminimalkan pori-pori yang membesar
7) Grape Water melembabkan, menenangkan dan menyegarkan kulit

Cara Pakai:
- Pastikan tangan dalam kondisi bersih
-Tuangkan toner essence ke telapak tangan lalu tepuk-tepuk secara perlahan ke kulit wajah
- Atau bisa tuangkan toner essence secukupnya pada kapas, kemudian mulai usapkan kapas yang telah dibasahi toner essence hingga ke seluruh wajah",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/8e0bfd679dfd410b80d12d57f975e935~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtkAoaU/,"['Home', 'Kecantikan', 'Perawatan Wajah', 'Toner Wajah']",scarlett
Scarlett Whitening New! Fragrance Brightening Body Lotion Bright Mood Booster Jolly,Rp79.500,"Masa adulting butuh mood-boosting! #BrightItOn bareng Scarlett Body Lotion,
sekarang hadir dengan Bright Booster Formula (Glutathione, Niacinamide, Kojic Acid) dan Wangi mewah dengan tambahan 4 Mood-Boosting Essential Oils yang tahan lama hingga 9 jam bikin good mood seharian

NEW Body Lotion Scarlett Whitening Body Lotion Jolly

Cara pakai:
* Oleskan pada tangan, kaki, dan bagian tubuh lainnya
* Usapkan secara merata
Gunakan rutin setiap hari untuk hasil maksimal.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/fa280668d2334451aed783aae49781ff~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtk42UR/,"['Home', 'Perawatan Tubuh', 'Perawatan Kulit', 'Body Lotion']",scarlett
"Scarlett Whitening Aqua Reset & Barrier Hydra Boost Gel Moisturizer 5% Panthenol-Hyalu - pelembab wajah untuk kulit kering, sensitifm dan iritasi ringan with D-Panthenol dan Hyaluronic Acid",Rp80.000,"Scarlett Whitening Aqua Reset & Barrier Hydra Boost Gel Moisturizer 5% Panthenol-Hyalu

Berikan nutrisi untuk kulitmu dengan infusi D-Panthenol & 4D Hyaluronic Acid , untuk melembapkan kulit secara mendalam dan mengunci kelembapan, efektif menutrisi kulit kering, sensitif, dan teriritasi ringan. Diperkaya dengan Jeju Aloe Vera & Peptide, untuk menjaga elastisitas kulit dan menjaga skin barrier. Hello supple & plumpy skin!

Cara Pemakaian :

Aplikasikan pelembab wajah pada kulit yang bersih dan kering.
Pijat dengan lembut hingga meresap sempurna.
Untuk hasil maksimal, padukan Hydra Boost Gel Moisturizer dengan rangkaian produk Scarlett lainnya yang kamu sukai!",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/d9f1d5e5c600417c859ac1918e91ae40~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtkusw6/,"['Home', 'Kecantikan', 'Perawatan Wajah', 'Face Mist']",scarlett
Oily Skin Friendly Scarlett Whitening Ultra Light Daily Sunscreen SPF 50+ PA++++ 30ml [Water Based] Meresap 20an Detik (Super Ringan) dengan 7X Ceramide 9X Hyaluronic Acid & No Whitecast Sunblock Wajah,Rp39.900,"Scarlett Ultra Light Daily Sunscreen 30ml
TRIPLE PROTECTION from UVA, UVB, & BLUE LIGHT.

Menggunakan teknologi Hybrid Sunscreen, sehingga lebih efektif melindungi kulit dari sinar UVA & UVB. Sunscreen tekstur water-based yang ringan menjadikan lebih mudah menyerap hanya dalam 20an detik saja tanpa meninggalkan whitecast. Semakin maksimal melindungi dengan SPF50+ PA++++ yang sudah teruji lab In Vivo & In Vitro. Dilengkapi juga dengan hero ingredients 7X Ceramide & 9X Hyaluronic Acid yang menjadikan kulit terlindungi sekaligus merawat skin barrier serta melembabkan. Cocok digunakan bagi yang kulit berminyak.
MANFAAT :
- Melindungi kulit dari sinar UVA & UVB
- Memproteksi kulit secara maksimal dengan penyerapan cepat hanya 20an detik saja!
- Melindungi dari sinar biru gadget dan cahaya elektronik lainnya
- Menangkal sunburn dan tidak whitecast
- Merawat skin barrier wajah serta melembapkan
HERO INGREDIENTS
7X Ceramide : membantu merawat skin barrier kulit, sehingga kulit tidak hanya terlindungi dari sinar matahari, namun juga semakin terawat setiap harinya.
9X Hyaluronic Acid : membantu memberikan kelembaban ekstra pada kulit.
D-Panthenol : Kandungan ekstra yang melindungi wajah dari iritasi.
CARA PEMAKAIAN
Ambil sunscreen di dua ruas jari kamu, lalu oleskan secukupnya pada wajah atau leher, kemudian tunggu 20an detik untuk meresap.
Mohon sertakan video unboxing saat membuka paket untuk mengclaim keluhan apabila paket yang diterima rusak maupun tidak sesuai.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/5a6a61d6d02a4faa894a03d934e91c74~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtkCh8E/,"['Home', 'Kecantikan', 'Perawatan Wajah', 'Sunblock wajah']",scarlett
Scarlett Whitening New! Fragrance Brightening Body Lotion Bright Mood Booster - Body Lotion Jolly,Rp59.000,"Masa adulting butuh mood-boosting! #BrightItOn bareng Scarlett Body Lotion,
sekarang hadir dengan Bright Booster Formula (Glutathione, Niacinamide, Kojic Acid) dan Wangi mewah dengan tambahan 4 Mood-Boosting Essential Oils yang tahan lama hingga 9 jam bikin good mood seharian

NEW Body Lotion ini terdiri dari varian :
* Scarlett Whitening Body Lotion Jolly
* Scarlett Whitening Body Lotion Charming
* Scarlett Whitening Body Lotion Romansa
* Scarlett Whitening Body Lotion Freshy
* Scarlett Whitening Body Lotion Happy

Cara pakai:
* Oleskan pada tangan, kaki, dan bagian tubuh lainnya
* Usapkan secara merata
Gunakan rutin setiap hari untuk hasil maksimal.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/98841b03fdac472a9d0ce436d0c37cfe~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtkyphA/,"['Home', 'Perawatan Tubuh', 'Perawatan Kulit', 'Body Lotion']",scarlett
Scarlett Whitening New! Fragrance Brightening Body Lotion Bright Mood Booster Charming,Rp79.500,"Masa adulting butuh mood-boosting! #BrightItOn bareng Scarlett Body Lotion,
sekarang hadir dengan Bright Booster Formula (Glutathione, Niacinamide, Kojic Acid) dan Wangi mewah dengan tambahan 4 Mood-Boosting Essential Oils yang tahan lama hingga 9 jam bikin good mood seharian

NEW Body Lotion Scarlett Whitening Body Lotion Charming

Cara pakai:
* Oleskan pada tangan, kaki, dan bagian tubuh lainnya
* Usapkan secara merata

Gunakan rutin setiap hari untuk hasil maksimal.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/956d567c4ff4463e9b70eb0e86d70965~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtk97bK/,"['Home', 'Perawatan Tubuh', 'Perawatan Kulit', 'Body Lotion']",scarlett
Scarlett Whitening Eau De Parfum La Foret Fairy 30ml Perfume Wanita,Rp60.900,"Scarlett Whitening Eau De Parfum 30ml

Scarlett Whitening Eau De Parfum La Foret Fairy a Perfection untuk berikan kesegaran dan keharuman mewah dalam setiap semprotan dengan kemasan yang Ready To Go cocok untuk temani harimu, mudah dibawa kemana pun dan kapan pun tanpa takut pecah! dengan wangi yang mewah
Luxurious Scent with Affordable Price.

Size - 30ml
Gender - Unisex | Woman
Top Notes - Mandarin, Raspberry, Guava, Cassis
Middle Notes - Rose, Peony, Peach, Cardamom
Base Notes - Musk, Amber, Moss, Benzoin",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/a1c0820b73404b31a62eab60119b96e3~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBtkULAL/,"['Home', 'Perawatan Tubuh', 'Parfum, Cologne, & Fragrance', 'Parfum & Cologne Wanita']",scarlett
